,user_id,device_id,user_created_ts,device_event_ts,channel,campaign,campaign_event_ts,rn
1851,1851,2590.0,2015-10-18 21:12:00,2015-10-18 14:03:00,campaign,HLE0F9,2015-10-18 14:03:00,1
1852,1852,2591.0,2016-08-07 20:57:00,2016-08-07 20:28:00,organic,,,1
1853,1853,2592.0,2015-05-09 08:16:00,2015-05-09 00:55:00,organic,,,1
1854,1854,2593.0,2017-02-21 09:24:00,2017-02-21 05:50:00,campaign,1TZQDZ,2017-02-21 05:50:00,1
1855,1855,2594.0,2014-04-27 06:20:00,2014-04-26 22:01:00,campaign,3J5HIF,2014-04-26 22:01:00,1
1856,1856,2595.0,2015-08-09 16:32:00,2015-08-09 09:50:00,campaign,DB2JA9,2015-08-09 09:50:00,1
1857,1857,2599.0,2016-03-20 18:43:00,2016-03-20 06:07:00,campaign,R6T7R0,2016-03-20 06:07:00,1
1858,1858,2601.0,2014-10-21 11:57:00,2014-10-21 03:12:00,campaign,DGLPMQ,2014-10-21 03:11:00,1
1859,1859,2602.0,2014-06-10 13:18:00,2014-06-10 01:40:00,campaign,6XC4I2,2014-06-10 01:40:00,1
1860,1860,2603.0,2015-04-25 00:07:00,2015-04-24 11:07:00,organic,,,1
1861,1861,2605.0,2015-03-21 07:54:00,2015-03-20 20:09:00,organic,,,1
1862,1862,2607.0,2016-12-11 07:15:00,2016-12-11 01:58:00,campaign,GCP82I,2016-12-11 01:58:00,1
1863,1863,2608.0,2015-04-27 16:49:00,2015-04-27 10:15:00,campaign,R6T7R0,2015-04-27 10:14:00,1
1864,1864,2609.0,2015-10-28 20:19:00,2015-10-28 19:26:00,campaign,1LYW47,2015-10-28 19:26:00,1
1865,1865,2610.0,2017-02-05 04:58:00,2017-02-04 12:38:00,campaign,1BRIGC,2017-02-04 12:38:00,1
1866,1866,2611.0,2015-12-28 15:14:00,2015-12-28 06:12:00,organic,,,1
1867,1867,2612.0,2016-03-11 03:00:00,2016-03-10 11:11:00,organic,,,1
1868,1868,2613.0,2016-11-03 11:05:00,2016-11-03 08:30:00,campaign,Y59GNL,2016-11-03 08:30:00,1
1869,1869,2614.0,2016-11-06 14:55:00,2016-11-06 12:56:00,organic,,,1
1870,1870,2615.0,2016-04-04 11:33:00,2016-04-04 01:55:00,organic,,,1
1871,1871,2617.0,2014-10-21 11:01:00,2014-10-21 06:00:00,campaign,1ZDQF0,2014-10-21 05:59:00,1
1872,1872,2618.0,2016-09-06 22:47:00,2016-09-06 22:16:00,campaign,6H7SPL,2016-09-06 22:16:00,1
1873,1873,2619.0,2015-08-12 11:18:00,2015-08-12 10:27:00,organic,,,1
1874,1874,2620.0,2016-04-02 07:14:00,2016-04-01 23:32:00,organic,,,1
1875,1875,2623.0,2015-09-07 21:25:00,2015-09-07 09:22:00,campaign,9VTGJV,2015-09-07 09:21:00,1
1876,1876,2626.0,2015-12-31 14:05:00,2015-12-31 04:07:00,campaign,IWTQ5T,2015-12-31 04:06:00,1
1877,1877,2627.0,2015-12-05 18:11:00,2015-12-05 11:37:00,campaign,9NCC6I,2015-12-05 11:37:00,1
1878,1878,2628.0,2017-01-19 12:11:00,2017-01-19 10:16:00,campaign,YUHQJ6,2017-01-19 10:15:00,1
1879,1879,2629.0,2017-02-11 10:25:00,2017-02-10 21:44:00,campaign,DMWLE1,2017-02-10 21:44:00,1
1880,1880,2630.0,2015-11-10 06:28:00,2015-11-10 03:37:00,organic,,,1
1881,1881,2630.0,2016-05-26 15:22:00,,organic,,,1
1882,1882,2631.0,2016-09-13 21:03:00,2016-09-13 08:25:00,organic,,,1
1883,1883,2632.0,2014-10-23 16:27:00,2014-10-23 02:17:00,organic,,,1
1884,1884,2633.0,2016-06-25 14:09:00,2016-06-25 03:00:00,campaign,ZGJ4CZ,2016-06-25 03:00:00,1
1885,1885,2636.0,2016-03-18 06:00:00,2016-03-17 18:12:00,campaign,T8RNOQ,2016-03-17 18:11:00,1
1886,1886,2639.0,2017-01-02 06:01:00,2017-01-02 04:17:00,organic,,,1
1887,1887,2640.0,2016-03-19 23:47:00,2016-03-19 14:49:00,campaign,6R883F,2016-03-19 14:49:00,1
1888,1888,2642.0,2014-11-04 13:30:00,2014-11-04 02:14:00,campaign,705605,2014-11-04 02:14:00,1
1889,1889,2642.0,2014-12-16 17:01:00,,organic,,,1
1890,1890,2644.0,2014-06-10 05:17:00,2014-06-09 18:01:00,organic,,,1
1891,1891,2645.0,2016-08-27 09:07:00,2016-08-27 00:52:00,organic,,,1
1892,1892,2648.0,2014-08-18 06:54:00,2014-08-18 00:17:00,campaign,T6E9B9,2014-08-18 00:17:00,1
1893,1893,2652.0,2017-02-12 03:29:00,2017-02-11 18:13:00,campaign,Y59GNL,2017-02-11 18:13:00,1
1894,1894,2654.0,2016-05-03 02:17:00,2016-05-02 23:36:00,organic,,,1
1895,1895,2659.0,2017-01-21 17:40:00,2017-01-21 16:11:00,organic,,,1
1896,1896,2660.0,2016-09-13 19:09:00,2016-09-13 13:24:00,campaign,AI5SZ4,2016-09-13 13:24:00,1
1897,1897,2661.0,2016-10-09 12:18:00,2016-10-08 21:52:00,organic,,,1
1898,1898,2663.0,2015-04-04 11:14:00,2015-04-03 21:54:00,campaign,XUL7TT,2015-04-03 21:54:00,1
1899,1899,2664.0,2015-05-28 07:10:00,2015-05-27 22:30:00,campaign,9NCC6I,2015-05-27 22:29:00,1
1900,1900,2664.0,2016-11-16 02:24:00,,organic,,,1
1901,1901,2667.0,2016-11-10 15:13:00,2016-11-10 08:15:00,campaign,3J5HIF,2016-11-10 08:15:00,1
1902,1902,2668.0,2017-02-22 10:46:00,2017-02-22 05:45:00,organic,,,1
1903,1903,2669.0,2015-11-15 11:36:00,2015-11-14 19:00:00,campaign,5IHLGC,2015-11-14 18:59:00,1
1904,1904,2670.0,2017-02-06 20:51:00,2017-02-06 15:19:00,organic,,,1
1905,1905,2671.0,2016-02-04 20:01:00,2016-02-04 05:13:00,campaign,VB9NP0,2016-02-04 05:12:00,1
1906,1906,2675.0,2014-12-21 09:20:00,2014-12-20 20:45:00,organic,,,1
1907,1907,2676.0,2016-09-13 10:26:00,2016-09-13 05:36:00,organic,,,1
1908,1908,2677.0,2016-07-12 03:53:00,2016-07-12 03:43:00,organic,,,1
1909,1909,2678.0,2016-11-23 01:00:00,2016-11-22 13:15:00,campaign,D48AHX,2016-11-22 13:14:00,1
1910,1910,2679.0,2015-12-04 22:59:00,2015-12-04 21:56:00,organic,,,1
1911,1911,2679.0,2016-09-23 00:06:00,,organic,,,1
1912,1912,2682.0,2016-05-07 23:25:00,2016-05-07 12:47:00,campaign,1ZDQF0,2016-05-07 12:47:00,1
1913,1913,2683.0,2016-10-05 11:55:00,2016-10-05 07:59:00,organic,,,1
1914,1914,2685.0,2016-11-02 19:07:00,2016-11-02 08:50:00,campaign,6HBW2A,2016-11-02 08:50:00,1
1915,1915,2686.0,2016-11-14 00:39:00,2016-11-13 23:47:00,organic,,,1
1916,1916,2687.0,2016-10-02 12:37:00,2016-10-02 02:46:00,campaign,3J5HIF,2016-10-02 02:46:00,1
1917,1917,2688.0,2016-11-01 16:20:00,2016-11-01 04:13:00,campaign,OGMRY2,2016-11-01 04:13:00,1
1918,1918,2690.0,2017-01-27 22:22:00,2017-01-27 18:57:00,campaign,QSY7GR,2017-01-27 18:57:00,1
1919,1919,2691.0,2016-07-07 05:48:00,2016-07-07 03:04:00,campaign,EJ2PRK,2016-07-07 03:03:00,1
1920,1920,2692.0,2014-08-01 21:31:00,2014-08-01 12:27:00,campaign,5MNE1Q,2014-08-01 12:27:00,1
1921,1921,2695.0,2014-12-18 20:29:00,2014-12-18 10:36:00,campaign,7ZSWCS,2014-12-18 10:36:00,1
1922,1922,2696.0,2016-11-17 21:48:00,2016-11-17 21:39:00,campaign,HLE0F9,2016-11-17 21:38:00,1
1923,1923,2697.0,2016-11-14 03:24:00,2016-11-13 16:33:00,campaign,1LYW47,2016-11-13 16:33:00,1
1924,1924,2698.0,2016-11-13 16:03:00,2016-11-13 09:05:00,organic,,,1
1925,1925,2699.0,2017-01-21 14:51:00,2017-01-21 14:04:00,campaign,FE91LN,2017-01-21 14:04:00,1
1926,1926,2700.0,2015-05-17 08:09:00,2015-05-17 04:03:00,campaign,6XC4I2,2015-05-17 04:03:00,1
1927,1927,2700.0,2015-12-07 02:26:00,,organic,,,1
1928,1928,2701.0,2016-04-22 05:23:00,2016-04-22 05:21:00,organic,,,1
1929,1929,2702.0,2015-03-09 05:56:00,2015-03-08 20:34:00,campaign,6H7SPL,2015-03-08 20:34:00,1
1930,1930,2703.0,2016-07-09 22:23:00,2016-07-09 08:00:00,organic,,,1
1931,1931,2706.0,2016-11-27 07:08:00,2016-11-27 01:47:00,campaign,XGB35V,2016-11-27 01:46:00,1
1932,1932,2707.0,2014-12-13 05:55:00,2014-12-13 00:42:00,organic,,,1
1933,1933,2710.0,2015-04-16 23:07:00,2015-04-16 17:45:00,campaign,VOR12L,2015-04-16 17:45:00,1
1934,1934,2715.0,2015-10-23 06:27:00,2015-10-22 21:40:00,organic,,,1
1935,1935,2716.0,2016-11-05 21:22:00,2016-11-05 13:56:00,organic,,,1
1936,1936,2718.0,2014-10-15 18:16:00,2014-10-15 02:50:00,campaign,VR88YD,2014-10-15 02:50:00,1
1937,1937,2719.0,2016-01-12 03:46:00,2016-01-11 16:36:00,campaign,I5UB5Y,2016-01-11 16:36:00,1
1938,1938,2720.0,2015-11-29 05:37:00,2015-11-28 13:46:00,campaign,BW2R0T,2015-11-28 13:45:00,1
1939,1939,2722.0,2014-04-18 18:36:00,2014-04-18 13:24:00,campaign,FV36OA,2014-04-18 13:24:00,1
1940,1940,2724.0,2016-10-30 00:23:00,2016-10-29 13:33:00,organic,,,1
1941,1941,2725.0,2015-06-04 20:38:00,2015-06-04 17:20:00,campaign,GCP82I,2015-06-04 17:20:00,1
1942,1942,2729.0,2016-06-17 13:26:00,2016-06-16 23:36:00,campaign,TJ5GIL,2016-06-16 23:35:00,1
1943,1943,2730.0,2016-12-14 16:57:00,2016-12-14 02:28:00,campaign,OXIJAT,2016-12-14 02:59:00,1
1944,1944,2731.0,2016-05-13 19:38:00,2016-05-13 07:06:00,organic,,,1
1945,1945,2732.0,2015-12-05 23:57:00,2015-12-05 22:27:00,campaign,VX597U,2015-12-05 22:27:00,1
1946,1946,2733.0,2016-08-03 09:43:00,2016-08-03 06:32:00,campaign,Z53CMW,2016-08-03 06:32:00,1
1947,1947,2734.0,2017-02-23 00:55:00,2017-02-22 18:23:00,campaign,ZZGRSM,2017-02-22 18:23:00,1
1948,1948,2736.0,2016-01-16 20:22:00,2016-01-16 10:27:00,campaign,ZZGRSM,2016-01-16 10:27:00,1
1949,1949,2738.0,2016-05-11 15:05:00,2016-05-11 01:12:00,campaign,QSY7GR,2016-05-11 01:12:00,1
1950,1950,2740.0,2016-09-30 07:32:00,2016-09-30 06:35:00,campaign,D2KOV6,2016-09-30 06:35:00,1
1951,1951,2741.0,2016-11-21 13:15:00,2016-11-21 03:19:00,campaign,3DNOOD,2016-11-21 03:19:00,1
1952,1952,2743.0,2016-09-23 05:16:00,2016-09-22 21:04:00,organic,,,1
1953,1953,2746.0,2016-04-15 23:46:00,2016-04-15 11:38:00,organic,,,1
1954,1954,2747.0,2015-05-07 04:13:00,2015-05-07 00:40:00,organic,,,1
1955,1955,2747.0,2016-12-28 14:43:00,,organic,,,1
1956,1956,2748.0,2016-06-28 03:09:00,2016-06-27 18:54:00,organic,,,1
1957,1957,2750.0,2017-02-11 08:59:00,2017-02-10 17:52:00,campaign,MOTVAN,2017-02-10 17:52:00,1
1958,1958,2752.0,2015-12-29 16:16:00,2015-12-29 01:57:00,campaign,7ZSWCS,2015-12-29 01:56:00,1
1959,1959,2754.0,2016-05-31 14:06:00,2016-05-31 05:44:00,campaign,Q9M5DZ,2016-05-31 05:44:00,1
1960,1960,2757.0,2017-01-27 05:49:00,2017-01-26 18:57:00,campaign,SE5X9U,2017-01-26 18:57:00,1
1961,1961,2758.0,2016-04-24 16:16:00,2016-04-24 02:10:00,campaign,YEB8I4,2016-04-24 02:09:00,1
1962,1962,2760.0,2016-05-01 12:43:00,2016-05-01 04:30:00,campaign,1BRIGC,2016-05-01 04:29:00,1
1963,1963,2762.0,2013-12-15 22:14:00,2013-12-15 19:44:00,organic,,,1
1964,1964,2763.0,2015-12-07 00:13:00,2015-12-06 07:43:00,organic,,,1
1965,1965,2764.0,2015-07-26 06:42:00,2015-07-26 04:16:00,organic,,,1
1966,1966,2765.0,2016-10-08 23:08:00,2016-10-08 15:46:00,organic,,,1
1967,1967,2767.0,2016-12-27 16:04:00,2016-12-27 02:10:00,campaign,XGB35V,2016-12-27 02:10:00,1
1968,1968,2768.0,2014-12-25 11:10:00,2014-12-25 06:14:00,campaign,6JI9BO,2014-12-25 06:14:00,1
1969,1969,2770.0,2015-07-12 17:16:00,2015-07-12 01:53:00,organic,,,1
1970,1970,2771.0,2016-03-18 18:53:00,2016-03-18 05:59:00,organic,,,1
1971,1971,2772.0,2016-04-12 15:00:00,2016-04-12 11:05:00,organic,,,1
1972,1972,2774.0,2016-10-21 21:24:00,2016-10-21 20:53:00,organic,,,1
1973,1973,2777.0,2016-02-28 07:48:00,2016-02-28 06:01:00,organic,,,1
1974,1974,2780.0,2017-01-19 01:32:00,2017-01-18 22:24:00,campaign,CPIAHO,2017-01-18 22:24:00,1
1975,1975,2781.0,2016-11-15 14:15:00,2016-11-15 00:11:00,campaign,7377FX,2016-11-15 00:11:00,1
1976,1976,2782.0,2016-07-24 02:36:00,2016-07-24 00:40:00,organic,,,1
1977,1977,2784.0,2015-05-27 08:00:00,2015-05-27 04:15:00,organic,,,1
1978,1978,2785.0,2016-10-08 12:40:00,2016-10-08 04:07:00,campaign,BW2R0T,2016-10-08 04:07:00,1
1979,1979,2789.0,2016-10-20 02:46:00,2016-10-19 21:29:00,organic,,,1
1980,1980,2790.0,2016-11-16 23:50:00,2016-11-16 09:37:00,campaign,WL07ZB,2016-11-16 09:37:00,1
1981,1981,2791.0,2015-01-16 04:01:00,2015-01-15 15:09:00,campaign,D8IC8B,2015-01-15 15:08:00,1
1982,1982,2792.0,2015-06-02 18:42:00,2015-06-02 16:38:00,campaign,FE91LN,2015-06-02 16:38:00,1
1983,1983,2794.0,2016-04-13 13:26:00,2016-04-13 02:57:00,organic,,,1
1984,1984,2795.0,2016-05-18 01:52:00,2016-05-17 12:46:00,organic,,,1
1985,1985,2796.0,2015-11-18 04:52:00,2015-11-18 01:08:00,organic,,,1
1986,1986,2797.0,2015-09-07 07:54:00,2015-09-07 01:34:00,campaign,0IBF68,2015-09-07 01:34:00,1
1987,1987,2799.0,2016-06-28 13:32:00,2016-06-28 05:18:00,campaign,XUL7TT,2016-06-28 05:18:00,1
1988,1988,2799.0,2017-01-10 11:10:00,,organic,,,1
1989,1989,2800.0,2016-11-08 15:21:00,2016-11-08 14:38:00,campaign,TVGAEO,2016-11-08 14:38:00,1
1990,1990,2801.0,2016-08-05 04:43:00,2016-08-04 20:25:00,organic,,,1
1991,1991,2804.0,2015-11-28 15:18:00,2015-11-28 09:00:00,campaign,FV36OA,2015-11-28 08:59:00,1
1992,1992,2804.0,2016-05-14 10:12:00,,organic,,,1
1993,1993,2805.0,2015-08-16 23:00:00,2015-08-16 13:52:00,organic,,,1
1994,1994,2808.0,2016-10-22 10:55:00,2016-10-21 23:07:00,organic,,,1
1995,1995,2810.0,2016-04-24 04:16:00,2016-04-23 17:14:00,campaign,OXIJAT,2016-04-23 17:13:00,1
1996,1996,2811.0,2016-10-09 11:52:00,2016-10-08 23:32:00,campaign,9VTGJV,2016-10-08 23:31:00,1
1997,1997,2812.0,2016-02-27 11:39:00,2016-02-27 00:11:00,organic,,,1
1998,1998,2813.0,2016-08-04 10:05:00,2016-08-04 05:32:00,campaign,LASSQ7,2016-08-04 05:32:00,1
1999,1999,2814.0,2015-11-24 19:31:00,2015-11-24 14:54:00,organic,,,1
2000,2000,2817.0,2014-11-02 08:55:00,2014-11-01 17:25:00,campaign,HLWXVF,2014-11-01 17:25:00,1
2001,2001,2818.0,2016-04-12 01:51:00,2016-04-11 22:54:00,campaign,RVHAGO,2016-04-11 22:54:00,1
2002,2002,2819.0,2016-11-24 09:01:00,2016-11-24 03:16:00,organic,,,1
2003,2003,2820.0,2017-01-03 21:56:00,2017-01-03 15:33:00,organic,,,1
2004,2004,2822.0,2016-03-16 18:58:00,2016-03-16 12:45:00,organic,,,1
2005,2005,2825.0,2016-03-23 18:22:00,2016-03-23 12:04:00,organic,,,1
2006,2006,2826.0,2015-12-01 21:06:00,2015-12-01 13:48:00,campaign,AKO0SH,2015-12-01 13:48:00,1
2007,2007,2829.0,2017-02-05 12:15:00,2017-02-05 05:37:00,campaign,TJ5GIL,2017-02-05 05:37:00,1
2008,2008,2830.0,2016-12-19 21:30:00,2016-12-19 11:14:00,organic,,,1
2009,2009,2831.0,2017-02-01 18:16:00,2017-02-01 06:09:00,organic,,,1
2010,2010,2832.0,2016-09-01 04:50:00,2016-08-31 18:24:00,campaign,0IBF68,2016-08-31 18:24:00,1
2011,2011,2833.0,2016-12-10 08:53:00,2016-12-09 21:06:00,organic,,,1
2012,2012,2836.0,2016-12-02 21:38:00,2016-12-02 16:45:00,campaign,ZBW0OM,2016-12-02 16:45:00,1
2013,2013,2837.0,2017-01-08 11:16:00,2017-01-08 07:36:00,campaign,VB9NP0,2017-01-08 07:36:00,1
2014,2014,2842.0,2016-03-29 22:52:00,2016-03-29 13:09:00,campaign,OKAJCV,2016-03-29 13:09:00,1
2015,2015,2843.0,2016-06-30 23:13:00,2016-06-30 10:49:00,campaign,0837KH,2016-06-30 10:48:00,1
2016,2016,2843.0,2016-08-02 09:43:00,,organic,,,1
2017,2017,2844.0,2015-12-18 17:27:00,2015-12-18 01:36:00,campaign,OGMRY2,2015-12-18 01:36:00,1
2018,2018,2845.0,2016-08-24 20:53:00,2016-08-24 06:10:00,campaign,0837KH,2016-08-24 06:10:00,1
2019,2019,2846.0,2015-10-29 15:23:00,2015-10-29 14:44:00,organic,,,1
2020,2020,2848.0,2016-12-22 09:00:00,2016-12-22 00:51:00,organic,,,1
2021,2021,2849.0,2016-03-08 18:36:00,2016-03-08 04:51:00,campaign,7377FX,2016-03-08 04:51:00,1
2022,2022,2850.0,2015-02-18 18:38:00,2015-02-18 04:01:00,campaign,1TNQYO,2015-02-18 04:01:00,1
2023,2023,2851.0,2015-10-28 09:38:00,2015-10-28 04:56:00,organic,,,1
2024,2024,2852.0,2016-10-28 01:14:00,2016-10-27 21:28:00,campaign,TJ5GIL,2016-10-27 21:28:00,1
2025,2025,2852.0,2017-01-02 09:47:00,,organic,,,1
2026,2026,2854.0,2016-01-23 06:53:00,2016-01-23 00:59:00,organic,,,1
2027,2027,2855.0,2016-02-18 15:12:00,2016-02-18 13:07:00,campaign,FE91LN,2016-02-18 13:07:00,1
2028,2028,2856.0,2015-12-19 10:56:00,2015-12-19 02:51:00,campaign,9XR7SO,2015-12-19 02:51:00,1
2029,2029,2858.0,2017-01-30 22:34:00,2017-01-30 15:29:00,campaign,7377FX,2017-01-30 15:29:00,1
2030,2030,2862.0,2015-01-15 00:43:00,2015-01-14 22:58:00,campaign,UYDA8D,2015-01-14 22:58:00,1
2031,2031,2863.0,2016-08-03 23:03:00,2016-08-03 21:46:00,organic,,,1
2032,2032,2865.0,2015-04-14 21:48:00,2015-04-14 20:51:00,organic,,,1
2033,2033,2866.0,2017-02-07 14:58:00,2017-02-06 23:07:00,organic,,,1
2034,2034,2868.0,2016-10-27 18:49:00,2016-10-27 09:17:00,campaign,83RCJF,2016-10-27 09:16:00,1
2035,2035,2869.0,2016-01-16 03:06:00,2016-01-15 10:54:00,campaign,S1LZNC,2016-01-15 10:53:00,1
2036,2036,2872.0,2016-12-19 00:58:00,2016-12-18 16:25:00,campaign,1TNQYO,2016-12-18 16:25:00,1
2037,2037,2873.0,2015-08-28 17:47:00,2015-08-28 06:29:00,campaign,5MNE1Q,2015-08-28 06:29:00,1
2038,2038,2874.0,2016-01-02 07:33:00,2016-01-01 16:35:00,campaign,3DNOOD,2016-01-01 16:34:00,1
2039,2039,2875.0,2017-02-26 18:23:00,2017-02-26 12:36:00,organic,,,1
2040,2040,2876.0,2016-07-26 22:28:00,2016-07-26 12:44:00,campaign,Y59GNL,2016-07-26 12:43:00,1
2041,2041,2879.0,2016-12-26 20:53:00,2016-12-26 07:55:00,organic,,,1
2042,2042,2880.0,2017-02-10 18:37:00,2017-02-10 10:20:00,organic,,,1
2043,2043,2881.0,2015-02-15 02:17:00,2015-02-14 19:00:00,organic,,,1
2044,2044,2884.0,2016-05-25 01:15:00,2016-05-25 00:30:00,campaign,HEXXCK,2016-05-25 00:29:00,1
2045,2045,2885.0,2014-08-24 00:26:00,2014-08-23 22:50:00,campaign,88UQUQ,2014-08-23 22:50:00,1
2046,2046,2886.0,2015-11-01 20:01:00,2015-11-01 15:30:00,campaign,9NCC6I,2015-11-01 15:30:00,1
2047,2047,2889.0,2016-01-27 11:51:00,2016-01-27 11:21:00,campaign,HLE0F9,2016-01-27 11:21:00,1
2048,2048,2890.0,2015-10-29 19:31:00,2015-10-29 12:13:00,campaign,6XC4I2,2015-10-29 12:13:00,1
2049,2049,2894.0,2016-10-01 07:59:00,2016-10-01 03:10:00,organic,,,1
2050,2050,2895.0,2016-06-21 03:11:00,2016-06-20 21:57:00,organic,,,1
2051,2051,2896.0,2015-05-16 09:22:00,2015-05-15 18:53:00,organic,,,1
2052,2052,2897.0,2014-07-18 22:12:00,2014-07-18 19:01:00,organic,,,1
2053,2053,2898.0,2016-06-06 10:36:00,2016-06-05 19:06:00,campaign,C4KVI2,2016-06-05 19:06:00,1
2054,2054,2899.0,2014-08-06 07:26:00,2014-08-05 22:16:00,campaign,VR88YD,2014-08-05 22:16:00,1
2055,2055,2900.0,2016-11-09 00:59:00,2016-11-08 17:32:00,organic,,,1
2056,2056,2901.0,2017-01-20 04:01:00,2017-01-20 01:09:00,campaign,6HBW2A,2017-01-20 01:09:00,1
2057,2057,2903.0,2015-04-25 20:19:00,2015-04-25 05:53:00,campaign,6R883F,2015-04-25 05:53:00,1
2058,2058,2904.0,2017-01-18 18:19:00,2017-01-18 06:19:00,campaign,6HBW2A,2017-01-18 06:19:00,1
2059,2059,2905.0,2015-10-07 11:05:00,2015-10-07 06:22:00,campaign,0837KH,2015-10-07 06:21:00,1
2060,2060,2906.0,2014-12-03 19:55:00,2014-12-03 11:21:00,campaign,9NCC6I,2014-12-03 11:21:00,1
2061,2061,2907.0,2017-01-20 06:54:00,2017-01-19 17:25:00,campaign,CPIAHO,2017-01-19 17:25:00,1
2062,2062,2907.0,2017-02-20 05:20:00,,organic,,,1
2063,2063,2908.0,2015-09-24 23:13:00,2015-09-24 13:54:00,campaign,LASSQ7,2015-09-24 13:54:00,1
2064,2064,2911.0,2015-05-29 06:11:00,2015-05-28 19:04:00,campaign,5MNE1Q,2015-05-28 19:03:00,1
2065,2065,2913.0,2014-03-19 23:52:00,2014-03-19 15:18:00,campaign,D8IC8B,2014-03-19 15:17:00,1
2066,2066,2913.0,2014-04-15 03:23:00,,organic,,,1
2067,2067,2916.0,2016-03-30 07:28:00,2016-03-30 03:54:00,organic,,,1
2068,2068,2917.0,2016-06-26 21:48:00,2016-06-26 21:28:00,organic,,,1
2069,2069,2918.0,2017-02-27 14:59:00,2017-02-27 14:26:00,campaign,15R3D0,2017-02-27 14:25:00,1
2070,2070,2918.0,2017-02-27 17:48:00,2017-02-27 14:26:00,campaign,15R3D0,2017-02-27 14:25:00,1
2071,2071,2919.0,2016-09-29 05:09:00,2016-09-28 16:43:00,campaign,DB2JA9,2016-09-28 16:43:00,1
2072,2072,2921.0,2016-10-30 10:29:00,2016-10-30 07:38:00,campaign,3DNOOD,2016-10-30 07:38:00,1
2073,2073,2923.0,2016-11-08 05:10:00,2016-11-07 14:59:00,organic,,,1
2074,2074,2924.0,2015-03-16 01:31:00,2015-03-16 00:21:00,campaign,5IHLGC,2015-03-16 00:20:00,1
2075,2075,2925.0,2013-12-09 16:08:00,2013-12-09 11:36:00,organic,,,1
2076,2076,2926.0,2016-10-07 05:58:00,2016-10-06 22:40:00,organic,,,1
2077,2077,2927.0,2016-12-09 10:39:00,2016-12-08 19:09:00,organic,,,1
2078,2078,2929.0,2016-01-07 21:51:00,2016-01-07 12:03:00,campaign,6H7SPL,2016-01-07 12:03:00,1
2079,2079,2931.0,2017-02-15 20:16:00,2017-02-15 16:34:00,campaign,DB2JA9,2017-02-15 16:34:00,1
2080,2080,2932.0,2017-01-14 12:03:00,2017-01-14 04:35:00,organic,,,1
2081,2081,2935.0,2015-07-01 19:36:00,2015-07-01 12:10:00,organic,,,1
2082,2082,2936.0,2016-05-14 01:33:00,2016-05-13 13:45:00,campaign,83RCJF,2016-05-13 13:45:00,1
2083,2083,2937.0,2016-08-02 17:38:00,2016-08-02 04:38:00,campaign,CXY554,2016-08-02 04:38:00,1
2084,2084,2938.0,2014-12-18 22:02:00,2014-12-18 16:51:00,campaign,1UV5W9,2014-12-18 16:51:00,1
2085,2085,2940.0,2015-11-09 14:35:00,2015-11-09 03:05:00,organic,,,1
2086,2086,2943.0,2016-07-01 21:55:00,2016-07-01 14:19:00,campaign,6XC4I2,2016-07-01 14:18:00,1
2087,2087,2945.0,2016-07-08 21:38:00,2016-07-08 13:19:00,campaign,E35Y1Z,2016-07-08 13:19:00,1
2088,2088,2946.0,2017-02-17 09:44:00,2017-02-17 03:58:00,campaign,VR88YD,2017-02-17 03:58:00,1
2089,2089,2947.0,2014-01-26 17:21:00,2014-01-26 17:15:00,campaign,1ZDQF0,2014-01-26 17:15:00,1
2090,2090,2952.0,2016-12-15 18:59:00,2016-12-15 06:55:00,campaign,RK2JMQ,2016-12-15 06:54:00,1
2091,2091,2954.0,2016-10-27 22:38:00,2016-10-27 21:01:00,organic,,,1
2092,2092,2957.0,2016-08-17 16:40:00,2016-08-17 07:12:00,campaign,RU7BDI,2016-08-17 07:12:00,1
2093,2093,2959.0,2016-04-28 14:07:00,2016-04-28 12:48:00,campaign,HLE0F9,2016-04-28 12:47:00,1
2094,2094,2961.0,2016-03-06 20:42:00,2016-03-06 11:44:00,campaign,0IBF68,2016-03-06 11:44:00,1
2095,2095,2962.0,2016-12-24 04:51:00,2016-12-23 18:16:00,campaign,HLWXVF,2016-12-23 18:16:00,1
2096,2096,2964.0,2015-03-12 09:27:00,2015-03-12 08:56:00,organic,,,1
2097,2097,2965.0,2014-04-25 18:04:00,2014-04-25 10:36:00,campaign,D8IC8B,2014-04-25 10:36:00,1
2098,2098,2966.0,2016-11-05 00:16:00,2016-11-04 21:43:00,organic,,,1
2099,2099,2969.0,2014-11-17 09:10:00,2014-11-16 19:42:00,campaign,ZZGRSM,2014-11-16 19:42:00,1
2100,2100,2971.0,2017-01-15 01:02:00,2017-01-14 18:52:00,organic,,,1
2101,2101,2973.0,2015-12-29 21:13:00,2015-12-29 10:09:00,campaign,HLWXVF,2015-12-29 10:09:00,1
2102,2102,2974.0,2016-09-11 11:48:00,2016-09-11 08:41:00,campaign,TVGAEO,2016-09-11 08:40:00,1
2103,2103,2975.0,2014-11-16 10:58:00,2014-11-15 23:18:00,campaign,EH7LXL,2014-11-15 23:18:00,1
2104,2104,2978.0,2016-11-26 04:21:00,2016-11-25 21:58:00,organic,,,1
2105,2105,2979.0,2016-03-28 01:31:00,2016-03-27 13:16:00,campaign,15R3D0,2016-03-27 13:16:00,1
2106,2106,2981.0,2015-10-23 18:23:00,2015-10-23 08:07:00,campaign,D48AHX,2015-10-23 08:07:00,1
